compound_id,rel_type,ingredient_id
995,COMP_PART_OF,853
996,COMP_PART_OF,853
1002,COMP_PART_OF,853
1004,COMP_PART_OF,853
1007,COMP_PART_OF,853
460,COMP_PART_OF,853
466,COMP_PART_OF,853
1015,COMP_PART_OF,853
1023,COMP_PART_OF,853
1040,COMP_PART_OF,853
1064,COMP_PART_OF,853
519,COMP_PART_OF,853
667,COMP_PART_OF,853
1069,COMP_PART_OF,853
524,COMP_PART_OF,853
927,COMP_PART_OF,853
1080,COMP_PART_OF,853
1082,COMP_PART_OF,853
737,COMP_PART_OF,853
541,COMP_PART_OF,853
1092,COMP_PART_OF,853
1104,COMP_PART_OF,853
1013,COMP_PART_OF,853
1095,COMP_PART_OF,853
549,COMP_PART_OF,853
550,COMP_PART_OF,853
1102,COMP_PART_OF,853
554,COMP_PART_OF,853
556,COMP_PART_OF,853
406,COMP_PART_OF,1305
558,COMP_PART_OF,1305
472,COMP_PART_OF,1305
560,COMP_PART_OF,1305
686,COMP_PART_OF,1305
1023,COMP_PART_OF,1305
590,COMP_PART_OF,1305
984,COMP_PART_OF,1305
849,COMP_PART_OF,1305
633,COMP_PART_OF,1305
742,COMP_PART_OF,1305
235,COMP_PART_OF,1305
786,COMP_PART_OF,1305
429,COMP_PART_OF,1305
559,COMP_PART_OF,211
827,COMP_PART_OF,211
275,COMP_PART_OF,211
166,COMP_PART_OF,211
278,COMP_PART_OF,211
93,COMP_PART_OF,211
610,COMP_PART_OF,211
285,COMP_PART_OF,211
631,COMP_PART_OF,211
292,COMP_PART_OF,211
298,COMP_PART_OF,211
299,COMP_PART_OF,211
301,COMP_PART_OF,211
584,COMP_PART_OF,211
771,COMP_PART_OF,211
311,COMP_PART_OF,211
595,COMP_PART_OF,211
599,COMP_PART_OF,211
600,COMP_PART_OF,211
40,COMP_PART_OF,211
606,COMP_PART_OF,211
850,COMP_PART_OF,211
317,COMP_PART_OF,211
56,COMP_PART_OF,211
890,COMP_PART_OF,211
619,COMP_PART_OF,211
338,COMP_PART_OF,211
344,COMP_PART_OF,211
971,COMP_PART_OF,211
901,COMP_PART_OF,211
593,COMP_PART_OF,211
81,COMP_PART_OF,211
358,COMP_PART_OF,211
84,COMP_PART_OF,211
909,COMP_PART_OF,211
638,COMP_PART_OF,211
363,COMP_PART_OF,211
86,COMP_PART_OF,211
912,COMP_PART_OF,211
369,COMP_PART_OF,211
914,COMP_PART_OF,211
560,COMP_PART_OF,211
918,COMP_PART_OF,211
919,COMP_PART_OF,211
20,COMP_PART_OF,211
926,COMP_PART_OF,211
657,COMP_PART_OF,211
243,COMP_PART_OF,211
384,COMP_PART_OF,211
660,COMP_PART_OF,211
108,COMP_PART_OF,211
391,COMP_PART_OF,211
203,COMP_PART_OF,211
115,COMP_PART_OF,211
670,COMP_PART_OF,211
673,COMP_PART_OF,211
118,COMP_PART_OF,211
400,COMP_PART_OF,211
676,COMP_PART_OF,211
121,COMP_PART_OF,211
406,COMP_PART_OF,211
684,COMP_PART_OF,211
686,COMP_PART_OF,211
241,COMP_PART_OF,211
1082,COMP_PART_OF,211
147,COMP_PART_OF,211
431,COMP_PART_OF,211
710,COMP_PART_OF,211
978,COMP_PART_OF,211
980,COMP_PART_OF,211
157,COMP_PART_OF,211
158,COMP_PART_OF,211
719,COMP_PART_OF,211
985,COMP_PART_OF,211
988,COMP_PART_OF,211
984,COMP_PART_OF,211
724,COMP_PART_OF,211
995,COMP_PART_OF,211
728,COMP_PART_OF,211
730,COMP_PART_OF,211
734,COMP_PART_OF,211
531,COMP_PART_OF,211
460,COMP_PART_OF,211
742,COMP_PART_OF,211
744,COMP_PART_OF,211
9,COMP_PART_OF,211
750,COMP_PART_OF,211
198,COMP_PART_OF,211
753,COMP_PART_OF,211
1030,COMP_PART_OF,211
357,COMP_PART_OF,211
1033,COMP_PART_OF,211
1036,COMP_PART_OF,211
764,COMP_PART_OF,211
1040,COMP_PART_OF,211
1042,COMP_PART_OF,211
766,COMP_PART_OF,211
211,COMP_PART_OF,211
1046,COMP_PART_OF,211
1049,COMP_PART_OF,211
218,COMP_PART_OF,211
501,COMP_PART_OF,211
505,COMP_PART_OF,211
1057,COMP_PART_OF,211
229,COMP_PART_OF,211
83,COMP_PART_OF,211
234,COMP_PART_OF,211
1064,COMP_PART_OF,211
524,COMP_PART_OF,211
526,COMP_PART_OF,211
1073,COMP_PART_OF,211
136,COMP_PART_OF,211
798,COMP_PART_OF,211
1077,COMP_PART_OF,211
957,COMP_PART_OF,211
800,COMP_PART_OF,211
804,COMP_PART_OF,211
806,COMP_PART_OF,211
1013,COMP_PART_OF,211
772,COMP_PART_OF,211
811,COMP_PART_OF,211
172,COMP_PART_OF,211
813,COMP_PART_OF,211
549,COMP_PART_OF,211
816,COMP_PART_OF,211
1102,COMP_PART_OF,211
268,COMP_PART_OF,211
821,COMP_PART_OF,211
554,COMP_PART_OF,211
556,COMP_PART_OF,211
346,COMP_PART_OF,288
275,COMP_PART_OF,288
927,COMP_PART_OF,288
211,COMP_PART_OF,288
40,COMP_PART_OF,288
84,COMP_PART_OF,288
363,COMP_PART_OF,288
985,COMP_PART_OF,288
684,COMP_PART_OF,288
753,COMP_PART_OF,288
890,COMP_PART_OF,288
926,COMP_PART_OF,288
556,COMP_PART_OF,288
560,COMP_PART_OF,199
359,COMP_PART_OF,934
91,COMP_PART_OF,934
275,COMP_PART_OF,934
280,COMP_PART_OF,934
93,COMP_PART_OF,934
282,COMP_PART_OF,934
610,COMP_PART_OF,934
631,COMP_PART_OF,934
13,COMP_PART_OF,934
292,COMP_PART_OF,934
836,COMP_PART_OF,934
512,COMP_PART_OF,934
606,COMP_PART_OF,934
299,COMP_PART_OF,934
301,COMP_PART_OF,934
584,COMP_PART_OF,934
853,COMP_PART_OF,934
203,COMP_PART_OF,934
771,COMP_PART_OF,934
311,COMP_PART_OF,934
595,COMP_PART_OF,934
599,COMP_PART_OF,934
600,COMP_PART_OF,934
38,COMP_PART_OF,934
471,COMP_PART_OF,934
876,COMP_PART_OF,934
48,COMP_PART_OF,934
850,COMP_PART_OF,934
879,COMP_PART_OF,934
317,COMP_PART_OF,934
328,COMP_PART_OF,934
56,COMP_PART_OF,934
885,COMP_PART_OF,934
333,COMP_PART_OF,934
890,COMP_PART_OF,934
893,COMP_PART_OF,934
338,COMP_PART_OF,934
418,COMP_PART_OF,934
345,COMP_PART_OF,934
346,COMP_PART_OF,934
1072,COMP_PART_OF,934
466,COMP_PART_OF,934
81,COMP_PART_OF,934
358,COMP_PART_OF,934
84,COMP_PART_OF,934
909,COMP_PART_OF,934
638,COMP_PART_OF,934
86,COMP_PART_OF,934
366,COMP_PART_OF,934
756,COMP_PART_OF,934
369,COMP_PART_OF,934
645,COMP_PART_OF,934
560,COMP_PART_OF,934
647,COMP_PART_OF,934
6,COMP_PART_OF,934
649,COMP_PART_OF,934
922,COMP_PART_OF,934
20,COMP_PART_OF,934
604,COMP_PART_OF,934
798,COMP_PART_OF,934
104,COMP_PART_OF,934
202,COMP_PART_OF,934
665,COMP_PART_OF,934
114,COMP_PART_OF,934
395,COMP_PART_OF,934
157,COMP_PART_OF,934
939,COMP_PART_OF,934
400,COMP_PART_OF,934
676,COMP_PART_OF,934
944,COMP_PART_OF,934
726,COMP_PART_OF,934
747,COMP_PART_OF,934
686,COMP_PART_OF,934
136,COMP_PART_OF,934
1082,COMP_PART_OF,934
959,COMP_PART_OF,934
118,COMP_PART_OF,934
965,COMP_PART_OF,934
697,COMP_PART_OF,934
423,COMP_PART_OF,934
750,COMP_PART_OF,934
704,COMP_PART_OF,934
147,COMP_PART_OF,934
971,COMP_PART_OF,934
430,COMP_PART_OF,934
709,COMP_PART_OF,934
482,COMP_PART_OF,934
434,COMP_PART_OF,934
717,COMP_PART_OF,934
158,COMP_PART_OF,934
984,COMP_PART_OF,934
719,COMP_PART_OF,934
1106,COMP_PART_OF,934
985,COMP_PART_OF,934
988,COMP_PART_OF,934
439,COMP_PART_OF,934
440,COMP_PART_OF,934
724,COMP_PART_OF,934
995,COMP_PART_OF,934
728,COMP_PART_OF,934
1001,COMP_PART_OF,934
541,COMP_PART_OF,934
734,COMP_PART_OF,934
1004,COMP_PART_OF,934
531,COMP_PART_OF,934
737,COMP_PART_OF,934
484,COMP_PART_OF,934
179,COMP_PART_OF,934
460,COMP_PART_OF,934
744,COMP_PART_OF,934
508,COMP_PART_OF,934
185,COMP_PART_OF,934
1015,COMP_PART_OF,934
43,COMP_PART_OF,934
269,COMP_PART_OF,934
74,COMP_PART_OF,934
198,COMP_PART_OF,934
357,COMP_PART_OF,934
1029,COMP_PART_OF,934
1030,COMP_PART_OF,934
1032,COMP_PART_OF,934
135,COMP_PART_OF,934
634,COMP_PART_OF,934
761,COMP_PART_OF,934
1036,COMP_PART_OF,934
1040,COMP_PART_OF,934
214,COMP_PART_OF,934
165,COMP_PART_OF,934
1049,COMP_PART_OF,934
221,COMP_PART_OF,934
772,COMP_PART_OF,934
224,COMP_PART_OF,934
257,COMP_PART_OF,934
229,COMP_PART_OF,934
231,COMP_PART_OF,934
547,COMP_PART_OF,934
781,COMP_PART_OF,934
12,COMP_PART_OF,934
783,COMP_PART_OF,934
784,COMP_PART_OF,934
788,COMP_PART_OF,934
524,COMP_PART_OF,934
525,COMP_PART_OF,934
505,COMP_PART_OF,934
957,COMP_PART_OF,934
243,COMP_PART_OF,934
245,COMP_PART_OF,934
249,COMP_PART_OF,934
538,COMP_PART_OF,934
1087,COMP_PART_OF,934
806,COMP_PART_OF,934
1002,COMP_PART_OF,934
554,COMP_PART_OF,934
227,COMP_PART_OF,934
809,COMP_PART_OF,934
813,COMP_PART_OF,934
262,COMP_PART_OF,934
549,COMP_PART_OF,934
1102,COMP_PART_OF,934
268,COMP_PART_OF,934
848,COMP_PART_OF,934
821,COMP_PART_OF,934
822,COMP_PART_OF,934
1104,COMP_PART_OF,934
1097,COMP_PART_OF,934
179,COMP_PART_OF,722
559,COMP_PART_OF,249
272,COMP_PART_OF,249
275,COMP_PART_OF,249
284,COMP_PART_OF,249
285,COMP_PART_OF,249
292,COMP_PART_OF,249
107,COMP_PART_OF,249
18,COMP_PART_OF,249
299,COMP_PART_OF,249
583,COMP_PART_OF,249
589,COMP_PART_OF,249
595,COMP_PART_OF,249
599,COMP_PART_OF,249
600,COMP_PART_OF,249
38,COMP_PART_OF,249
868,COMP_PART_OF,249
869,COMP_PART_OF,249
606,COMP_PART_OF,249
326,COMP_PART_OF,249
885,COMP_PART_OF,249
890,COMP_PART_OF,249
619,COMP_PART_OF,249
622,COMP_PART_OF,249
338,COMP_PART_OF,249
623,COMP_PART_OF,249
627,COMP_PART_OF,249
345,COMP_PART_OF,249
73,COMP_PART_OF,249
999,COMP_PART_OF,249
907,COMP_PART_OF,249
84,COMP_PART_OF,249
86,COMP_PART_OF,249
912,COMP_PART_OF,249
1089,COMP_PART_OF,249
553,COMP_PART_OF,249
560,COMP_PART_OF,249
918,COMP_PART_OF,249
93,COMP_PART_OF,249
920,COMP_PART_OF,249
97,COMP_PART_OF,249
200,COMP_PART_OF,249
657,COMP_PART_OF,249
243,COMP_PART_OF,249
661,COMP_PART_OF,249
931,COMP_PART_OF,249
756,COMP_PART_OF,249
398,COMP_PART_OF,249
675,COMP_PART_OF,249
941,COMP_PART_OF,249
121,COMP_PART_OF,249
747,COMP_PART_OF,249
215,COMP_PART_OF,249
686,COMP_PART_OF,249
954,COMP_PART_OF,249
957,COMP_PART_OF,249
249,COMP_PART_OF,249
960,COMP_PART_OF,249
961,COMP_PART_OF,249
424,COMP_PART_OF,249
704,COMP_PART_OF,249
971,COMP_PART_OF,249
972,COMP_PART_OF,249
977,COMP_PART_OF,249
978,COMP_PART_OF,249
153,COMP_PART_OF,249
980,COMP_PART_OF,249
714,COMP_PART_OF,249
716,COMP_PART_OF,249
158,COMP_PART_OF,249
719,COMP_PART_OF,249
984,COMP_PART_OF,249
990,COMP_PART_OF,249
724,COMP_PART_OF,249
174,COMP_PART_OF,249
734,COMP_PART_OF,249
534,COMP_PART_OF,249
737,COMP_PART_OF,249
742,COMP_PART_OF,249
183,COMP_PART_OF,249
1102,COMP_PART_OF,249
1021,COMP_PART_OF,249
194,COMP_PART_OF,249
753,COMP_PART_OF,249
439,COMP_PART_OF,249
482,COMP_PART_OF,249
203,COMP_PART_OF,249
764,COMP_PART_OF,249
1040,COMP_PART_OF,249
766,COMP_PART_OF,249
1050,COMP_PART_OF,249
442,COMP_PART_OF,249
787,COMP_PART_OF,249
772,COMP_PART_OF,249
229,COMP_PART_OF,249
234,COMP_PART_OF,249
1064,COMP_PART_OF,249
519,COMP_PART_OF,249
524,COMP_PART_OF,249
791,COMP_PART_OF,249
136,COMP_PART_OF,249
798,COMP_PART_OF,249
246,COMP_PART_OF,249
1082,COMP_PART_OF,249
177,COMP_PART_OF,249
1087,COMP_PART_OF,249
369,COMP_PART_OF,249
541,COMP_PART_OF,249
1104,COMP_PART_OF,249
1013,COMP_PART_OF,249
1095,COMP_PART_OF,249
603,COMP_PART_OF,249
811,COMP_PART_OF,249
549,COMP_PART_OF,249
1061,COMP_PART_OF,249
818,COMP_PART_OF,249
822,COMP_PART_OF,249
554,COMP_PART_OF,249
555,COMP_PART_OF,249
556,COMP_PART_OF,249
589,COMP_PART_OF,555
693,COMP_PART_OF,694
69,COMP_PART_OF,694
345,COMP_PART_OF,694
827,COMP_PART_OF,694
270,COMP_PART_OF,694
424,COMP_PART_OF,694
766,COMP_PART_OF,694
211,COMP_PART_OF,694
728,COMP_PART_OF,694
427,COMP_PART_OF,694
284,COMP_PART_OF,694
285,COMP_PART_OF,694
896,COMP_PART_OF,694
287,COMP_PART_OF,694
84,COMP_PART_OF,694
909,COMP_PART_OF,694
22,COMP_PART_OF,694
980,COMP_PART_OF,694
912,COMP_PART_OF,694
533,COMP_PART_OF,694
435,COMP_PART_OF,694
984,COMP_PART_OF,694
229,COMP_PART_OF,694
1040,COMP_PART_OF,694
918,COMP_PART_OF,694
19,COMP_PART_OF,694
779,COMP_PART_OF,694
299,COMP_PART_OF,694
1028,COMP_PART_OF,694
990,COMP_PART_OF,694
724,COMP_PART_OF,694
465,COMP_PART_OF,694
1064,COMP_PART_OF,694
786,COMP_PART_OF,694
656,COMP_PART_OF,694
657,COMP_PART_OF,694
524,COMP_PART_OF,694
118,COMP_PART_OF,694
549,COMP_PART_OF,694
595,COMP_PART_OF,694
203,COMP_PART_OF,694
599,COMP_PART_OF,694
686,COMP_PART_OF,694
560,COMP_PART_OF,694
161,COMP_PART_OF,694
189,COMP_PART_OF,694
249,COMP_PART_OF,694
742,COMP_PART_OF,694
941,COMP_PART_OF,694
183,COMP_PART_OF,694
184,COMP_PART_OF,694
943,COMP_PART_OF,694
63,COMP_PART_OF,694
850,COMP_PART_OF,694
806,COMP_PART_OF,694
408,COMP_PART_OF,694
667,COMP_PART_OF,694
1013,COMP_PART_OF,694
52,COMP_PART_OF,694
811,COMP_PART_OF,694
71,COMP_PART_OF,694
478,COMP_PART_OF,694
198,COMP_PART_OF,694
753,COMP_PART_OF,694
550,COMP_PART_OF,694
890,COMP_PART_OF,694
136,COMP_PART_OF,694
689,COMP_PART_OF,694
893,COMP_PART_OF,694
338,COMP_PART_OF,694
554,COMP_PART_OF,694
490,COMP_PART_OF,694
334,COMP_PART_OF,529
273,COMP_PART_OF,852
828,COMP_PART_OF,997
823,COMP_PART_OF,1452
998,COMP_PART_OF,866
943,COMP_PART_OF,866
275,COMP_PART_OF,866
100,COMP_PART_OF,866
211,COMP_PART_OF,866
40,COMP_PART_OF,866
84,COMP_PART_OF,866
746,COMP_PART_OF,866
363,COMP_PART_OF,866
129,COMP_PART_OF,866
985,COMP_PART_OF,866
684,COMP_PART_OF,866
753,COMP_PART_OF,866
890,COMP_PART_OF,866
743,COMP_PART_OF,866
338,COMP_PART_OF,866
926,COMP_PART_OF,866
27,COMP_PART_OF,866
556,COMP_PART_OF,866
425,COMP_PART_OF,37
781,COMP_PART_OF,37
43,COMP_PART_OF,37
187,COMP_PART_OF,37
970,COMP_PART_OF,37
272,COMP_PART_OF,1028
275,COMP_PART_OF,1028
282,COMP_PART_OF,1028
292,COMP_PART_OF,1028
294,COMP_PART_OF,1028
1028,COMP_PART_OF,1028
853,COMP_PART_OF,1028
595,COMP_PART_OF,1028
599,COMP_PART_OF,1028
600,COMP_PART_OF,1028
890,COMP_PART_OF,1028
62,COMP_PART_OF,1028
63,COMP_PART_OF,1028
893,COMP_PART_OF,1028
344,COMP_PART_OF,1028
901,COMP_PART_OF,1028
902,COMP_PART_OF,1028
357,COMP_PART_OF,1028
187,COMP_PART_OF,1028
909,COMP_PART_OF,1028
912,COMP_PART_OF,1028
369,COMP_PART_OF,1028
914,COMP_PART_OF,1028
645,COMP_PART_OF,1028
1083,COMP_PART_OF,1028
656,COMP_PART_OF,1028
657,COMP_PART_OF,1028
927,COMP_PART_OF,1028
661,COMP_PART_OF,1028
108,COMP_PART_OF,1028
390,COMP_PART_OF,1028
391,COMP_PART_OF,1028
756,COMP_PART_OF,1028
118,COMP_PART_OF,1028
160,COMP_PART_OF,1028
798,COMP_PART_OF,1028
409,COMP_PART_OF,1028
686,COMP_PART_OF,1028
136,COMP_PART_OF,1028
961,COMP_PART_OF,1028
423,COMP_PART_OF,1028
424,COMP_PART_OF,1028
972,COMP_PART_OF,1028
978,COMP_PART_OF,1028
714,COMP_PART_OF,1028
157,COMP_PART_OF,1028
719,COMP_PART_OF,1028
985,COMP_PART_OF,1028
984,COMP_PART_OF,1028
990,COMP_PART_OF,1028
724,COMP_PART_OF,1028
727,COMP_PART_OF,1028
413,COMP_PART_OF,1028
730,COMP_PART_OF,1028
943,COMP_PART_OF,1028
1004,COMP_PART_OF,1028
531,COMP_PART_OF,1028
177,COMP_PART_OF,1028
742,COMP_PART_OF,1028
71,COMP_PART_OF,1028
196,COMP_PART_OF,1028
1023,COMP_PART_OF,1028
198,COMP_PART_OF,1028
203,COMP_PART_OF,1028
761,COMP_PART_OF,1028
764,COMP_PART_OF,1028
209,COMP_PART_OF,1028
199,COMP_PART_OF,1028
769,COMP_PART_OF,1028
225,COMP_PART_OF,1028
772,COMP_PART_OF,1028
1054,COMP_PART_OF,1028
229,COMP_PART_OF,1028
277,COMP_PART_OF,1028
286,COMP_PART_OF,1028
1064,COMP_PART_OF,1028
786,COMP_PART_OF,1028
524,COMP_PART_OF,1028
1072,COMP_PART_OF,1028
243,COMP_PART_OF,1028
249,COMP_PART_OF,1028
806,COMP_PART_OF,1028
1013,COMP_PART_OF,1028
811,COMP_PART_OF,1028
490,COMP_PART_OF,1028
549,COMP_PART_OF,1028
915,COMP_PART_OF,1028
554,COMP_PART_OF,1028
555,COMP_PART_OF,1028
272,COMP_PART_OF,861
275,COMP_PART_OF,861
423,COMP_PART_OF,861
424,COMP_PART_OF,861
425,COMP_PART_OF,861
282,COMP_PART_OF,861
972,COMP_PART_OF,861
978,COMP_PART_OF,861
649,COMP_PART_OF,861
836,COMP_PART_OF,861
714,COMP_PART_OF,861
1028,COMP_PART_OF,861
48,COMP_PART_OF,861
984,COMP_PART_OF,861
165,COMP_PART_OF,861
724,COMP_PART_OF,861
413,COMP_PART_OF,861
599,COMP_PART_OF,861
37,COMP_PART_OF,861
40,COMP_PART_OF,861
742,COMP_PART_OF,861
466,COMP_PART_OF,861
885,COMP_PART_OF,861
71,COMP_PART_OF,861
196,COMP_PART_OF,861
1023,COMP_PART_OF,861
198,COMP_PART_OF,861
62,COMP_PART_OF,861
756,COMP_PART_OF,861
623,COMP_PART_OF,861
761,COMP_PART_OF,861
344,COMP_PART_OF,861
764,COMP_PART_OF,861
901,COMP_PART_OF,861
902,COMP_PART_OF,861
766,COMP_PART_OF,861
211,COMP_PART_OF,861
199,COMP_PART_OF,861
357,COMP_PART_OF,861
769,COMP_PART_OF,861
909,COMP_PART_OF,861
220,COMP_PART_OF,861
772,COMP_PART_OF,861
686,COMP_PART_OF,861
224,COMP_PART_OF,861
369,COMP_PART_OF,861
914,COMP_PART_OF,861
645,COMP_PART_OF,861
1083,COMP_PART_OF,861
286,COMP_PART_OF,861
292,COMP_PART_OF,861
1064,COMP_PART_OF,861
390,COMP_PART_OF,861
786,COMP_PART_OF,861
656,COMP_PART_OF,861
657,COMP_PART_OF,861
243,COMP_PART_OF,861
524,COMP_PART_OF,861
1072,COMP_PART_OF,861
661,COMP_PART_OF,861
912,COMP_PART_OF,861
531,COMP_PART_OF,861
391,COMP_PART_OF,861
203,COMP_PART_OF,861
985,COMP_PART_OF,861
554,COMP_PART_OF,861
943,COMP_PART_OF,861
806,COMP_PART_OF,861
409,COMP_PART_OF,861
1013,COMP_PART_OF,861
811,COMP_PART_OF,861
719,COMP_PART_OF,861
600,COMP_PART_OF,861
549,COMP_PART_OF,861
818,COMP_PART_OF,861
136,COMP_PART_OF,861
915,COMP_PART_OF,861
1104,COMP_PART_OF,861
555,COMP_PART_OF,861
961,COMP_PART_OF,861
272,COMP_PART_OF,693
275,COMP_PART_OF,693
423,COMP_PART_OF,693
424,COMP_PART_OF,693
282,COMP_PART_OF,693
972,COMP_PART_OF,693
978,COMP_PART_OF,693
292,COMP_PART_OF,693
714,COMP_PART_OF,693
984,COMP_PART_OF,693
985,COMP_PART_OF,693
1028,COMP_PART_OF,693
724,COMP_PART_OF,693
413,COMP_PART_OF,693
531,COMP_PART_OF,693
600,COMP_PART_OF,693
742,COMP_PART_OF,693
466,COMP_PART_OF,693
71,COMP_PART_OF,693
196,COMP_PART_OF,693
1023,COMP_PART_OF,693
198,COMP_PART_OF,693
62,COMP_PART_OF,693
203,COMP_PART_OF,693
761,COMP_PART_OF,693
344,COMP_PART_OF,693
490,COMP_PART_OF,693
764,COMP_PART_OF,693
901,COMP_PART_OF,693
902,COMP_PART_OF,693
199,COMP_PART_OF,693
357,COMP_PART_OF,693
769,COMP_PART_OF,693
909,COMP_PART_OF,693
772,COMP_PART_OF,693
549,COMP_PART_OF,693
224,COMP_PART_OF,693
369,COMP_PART_OF,693
914,COMP_PART_OF,693
645,COMP_PART_OF,693
1083,COMP_PART_OF,693
286,COMP_PART_OF,693
1064,COMP_PART_OF,693
390,COMP_PART_OF,693
786,COMP_PART_OF,693
656,COMP_PART_OF,693
657,COMP_PART_OF,693
391,COMP_PART_OF,693
524,COMP_PART_OF,693
1072,COMP_PART_OF,693
661,COMP_PART_OF,693
912,COMP_PART_OF,693
599,COMP_PART_OF,693
243,COMP_PART_OF,693
756,COMP_PART_OF,693
943,COMP_PART_OF,693
806,COMP_PART_OF,693
409,COMP_PART_OF,693
1013,COMP_PART_OF,693
811,COMP_PART_OF,693
719,COMP_PART_OF,693
686,COMP_PART_OF,693
136,COMP_PART_OF,693
915,COMP_PART_OF,693
554,COMP_PART_OF,693
555,COMP_PART_OF,693
961,COMP_PART_OF,693
272,COMP_PART_OF,132
275,COMP_PART_OF,132
284,COMP_PART_OF,132
285,COMP_PART_OF,132
568,COMP_PART_OF,132
292,COMP_PART_OF,132
837,COMP_PART_OF,132
841,COMP_PART_OF,132
1,COMP_PART_OF,132
19,COMP_PART_OF,132
299,COMP_PART_OF,132
1028,COMP_PART_OF,132
584,COMP_PART_OF,132
589,COMP_PART_OF,132
861,COMP_PART_OF,132
595,COMP_PART_OF,132
600,COMP_PART_OF,132
40,COMP_PART_OF,132
317,COMP_PART_OF,132
871,COMP_PART_OF,132
425,COMP_PART_OF,132
880,COMP_PART_OF,132
609,COMP_PART_OF,132
54,COMP_PART_OF,132
724,COMP_PART_OF,132
617,COMP_PART_OF,132
890,COMP_PART_OF,132
619,COMP_PART_OF,132
893,COMP_PART_OF,132
338,COMP_PART_OF,132
67,COMP_PART_OF,132
69,COMP_PART_OF,132
345,COMP_PART_OF,132
73,COMP_PART_OF,132
902,COMP_PART_OF,132
903,COMP_PART_OF,132
357,COMP_PART_OF,132
636,COMP_PART_OF,132
909,COMP_PART_OF,132
912,COMP_PART_OF,132
533,COMP_PART_OF,132
915,COMP_PART_OF,132
916,COMP_PART_OF,132
560,COMP_PART_OF,132
918,COMP_PART_OF,132
93,COMP_PART_OF,132
926,COMP_PART_OF,132
657,COMP_PART_OF,132
798,COMP_PART_OF,132
384,COMP_PART_OF,132
107,COMP_PART_OF,132
646,COMP_PART_OF,132
670,COMP_PART_OF,132
398,COMP_PART_OF,132
673,COMP_PART_OF,132
118,COMP_PART_OF,132
400,COMP_PART_OF,132
1079,COMP_PART_OF,132
136,COMP_PART_OF,132
947,COMP_PART_OF,132
215,COMP_PART_OF,132
794,COMP_PART_OF,132
1082,COMP_PART_OF,132
697,COMP_PART_OF,132
422,COMP_PART_OF,132
424,COMP_PART_OF,132
147,COMP_PART_OF,132
431,COMP_PART_OF,132
978,COMP_PART_OF,132
982,COMP_PART_OF,132
158,COMP_PART_OF,132
984,COMP_PART_OF,132
166,COMP_PART_OF,132
995,COMP_PART_OF,132
481,COMP_PART_OF,132
730,COMP_PART_OF,132
734,COMP_PART_OF,132
1004,COMP_PART_OF,132
1007,COMP_PART_OF,132
742,COMP_PART_OF,132
189,COMP_PART_OF,132
196,COMP_PART_OF,132
198,COMP_PART_OF,132
1027,COMP_PART_OF,132
203,COMP_PART_OF,132
204,COMP_PART_OF,132
487,COMP_PART_OF,132
205,COMP_PART_OF,132
764,COMP_PART_OF,132
1042,COMP_PART_OF,132
84,COMP_PART_OF,132
199,COMP_PART_OF,132
1049,COMP_PART_OF,132
772,COMP_PART_OF,132
1054,COMP_PART_OF,132
229,COMP_PART_OF,132
776,COMP_PART_OF,132
1064,COMP_PART_OF,132
786,COMP_PART_OF,132
667,COMP_PART_OF,132
524,COMP_PART_OF,132
529,COMP_PART_OF,132
243,COMP_PART_OF,132
942,COMP_PART_OF,132
249,COMP_PART_OF,132
806,COMP_PART_OF,132
554,COMP_PART_OF,132
1013,COMP_PART_OF,132
811,COMP_PART_OF,132
172,COMP_PART_OF,132
813,COMP_PART_OF,132
262,COMP_PART_OF,132
550,COMP_PART_OF,132
818,COMP_PART_OF,132
645,COMP_PART_OF,132
1104,COMP_PART_OF,132
556,COMP_PART_OF,132
272,COMP_PART_OF,914
275,COMP_PART_OF,914
284,COMP_PART_OF,914
285,COMP_PART_OF,914
568,COMP_PART_OF,914
292,COMP_PART_OF,914
837,COMP_PART_OF,914
841,COMP_PART_OF,914
1,COMP_PART_OF,914
19,COMP_PART_OF,914
299,COMP_PART_OF,914
1028,COMP_PART_OF,914
584,COMP_PART_OF,914
589,COMP_PART_OF,914
595,COMP_PART_OF,914
600,COMP_PART_OF,914
40,COMP_PART_OF,914
43,COMP_PART_OF,914
871,COMP_PART_OF,914
147,COMP_PART_OF,914
317,COMP_PART_OF,914
609,COMP_PART_OF,914
54,COMP_PART_OF,914
724,COMP_PART_OF,914
617,COMP_PART_OF,914
890,COMP_PART_OF,914
619,COMP_PART_OF,914
893,COMP_PART_OF,914
338,COMP_PART_OF,914
67,COMP_PART_OF,914
69,COMP_PART_OF,914
345,COMP_PART_OF,914
73,COMP_PART_OF,914
902,COMP_PART_OF,914
903,COMP_PART_OF,914
357,COMP_PART_OF,914
636,COMP_PART_OF,914
909,COMP_PART_OF,914
912,COMP_PART_OF,914
533,COMP_PART_OF,914
915,COMP_PART_OF,914
916,COMP_PART_OF,914
560,COMP_PART_OF,914
918,COMP_PART_OF,914
93,COMP_PART_OF,914
926,COMP_PART_OF,914
657,COMP_PART_OF,914
798,COMP_PART_OF,914
384,COMP_PART_OF,914
107,COMP_PART_OF,914
646,COMP_PART_OF,914
670,COMP_PART_OF,914
398,COMP_PART_OF,914
673,COMP_PART_OF,914
118,COMP_PART_OF,914
400,COMP_PART_OF,914
1079,COMP_PART_OF,914
136,COMP_PART_OF,914
